Gene stable ID	RefSeq mRNA ID
ENSMUSG00000035011	NM_001404864
ENSMUSG00000035011	NM_001404866
ENSMUSG00000035011	NM_010731
ENSMUSG00000035011	NM_001404865
ENSMUSG00000035011	NM_001404863
ENSMUSG00000035011	
ENSMUSG00000039115	NM_133721
ENSMUSG00000035011	
ENSMUSG00000035011	
ENSMUSG00000035011	NM_001404867
ENSMUSG00000058290	NM_001014976
ENSMUSG00000039115	
ENSMUSG00000024399	NM_008518
ENSMUSG00000024399	
ENSMUSG00000024399	
ENSMUSG00000058290	
ENSMUSG00000098291	
ENSMUSG00000028427	NM_007473
ENSMUSG00000028427	NM_001378638
ENSMUSG00000028427	NM_001378641
ENSMUSG00000018405	NM_145433
ENSMUSG00000058290	NM_001356312
ENSMUSG00000039115	NM_001113514
ENSMUSG00000028427	NM_001378639
ENSMUSG00000028427	NM_001378642
ENSMUSG00000028427	NM_001378640
ENSMUSG00000018405	
ENSMUSG00000039115	
ENSMUSG00000058290	
ENSMUSG00000018405	
ENSMUSG00000058290	
ENSMUSG00000039115	
ENSMUSG00000028427	
ENSMUSG00000058290	
ENSMUSG00000028427	
ENSMUSG00000088154	
ENSMUSG00000058290	
ENSMUSG00000039115	
ENSMUSG00000058290	
ENSMUSG00000066270	
ENSMUSG00000058290	
ENSMUSG00000116183	
ENSMUSG00000086119	
ENSMUSG00000086119	
ENSMUSG00000058325	NM_001033420
ENSMUSG00000059956	NM_027971
ENSMUSG00000086119	
ENSMUSG00000018585	NM_009720
ENSMUSG00000059956	NM_001199213
ENSMUSG00000018585	
ENSMUSG00000081107	
ENSMUSG00000058325	
ENSMUSG00000059956	
ENSMUSG00000086119	
ENSMUSG00000058325	
ENSMUSG00000024401	NM_013693
ENSMUSG00000058325	
ENSMUSG00000024401	NM_001278601
ENSMUSG00000077150	
ENSMUSG00000028435	NM_016689
ENSMUSG00000100717	
ENSMUSG00000028435	
ENSMUSG00000046338	NM_001081089
ENSMUSG00000100717	
ENSMUSG00000026395	
ENSMUSG00000073804	
ENSMUSG00000024402	NM_010735
ENSMUSG00000073804	
ENSMUSG00000099006	
ENSMUSG00000120349	
ENSMUSG00000034449	NM_177564
ENSMUSG00000073804	NM_001163611
ENSMUSG00000109891	
ENSMUSG00000076434	NM_001418734
ENSMUSG00000076434	NM_001418735
ENSMUSG00000076434	NM_027961
ENSMUSG00000073803	
ENSMUSG00000034449	
ENSMUSG00000073803	
ENSMUSG00000086799	
ENSMUSG00000048377	NM_183193
ENSMUSG00000076434	
ENSMUSG00000042419	NM_001364909
ENSMUSG00000042419	NM_010909
ENSMUSG00000004934	NM_021501
ENSMUSG00000048377	
ENSMUSG00000042419	
ENSMUSG00000076434	
ENSMUSG00000004934	
ENSMUSG00000109598	
ENSMUSG00000081650	
ENSMUSG00000024403	
ENSMUSG00000030172	NM_053204
ENSMUSG00000004934	
ENSMUSG00000004934	
ENSMUSG00000001289	NM_027044
ENSMUSG00000024403	NM_001347351
ENSMUSG00000004934	
ENSMUSG00000050866	NM_178669
ENSMUSG00000001289	
ENSMUSG00000024403	
ENSMUSG00000024403	
ENSMUSG00000001289	
ENSMUSG00000001289	
ENSMUSG00000030172	
ENSMUSG00000024403	NM_023179
ENSMUSG00000030172	
ENSMUSG00000001289	
ENSMUSG00000001289	
ENSMUSG00000024403	
ENSMUSG00000001289	
ENSMUSG00000030172	
ENSMUSG00000030172	
ENSMUSG00000001289	
ENSMUSG00000030172	
ENSMUSG00000030172	
ENSMUSG00000030172	
ENSMUSG00000030172	
ENSMUSG00000030172	
ENSMUSG00000002550	NM_011675
ENSMUSG00000002550	NM_001378792
ENSMUSG00000002550	NM_001378791
ENSMUSG00000002550	
ENSMUSG00000002550	
ENSMUSG00000018583	NM_001417587
ENSMUSG00000018583	NM_013716
ENSMUSG00000018583	NM_001417584
ENSMUSG00000018583	NM_001417585
ENSMUSG00000018583	NM_001417583
ENSMUSG00000030172	NM_178085
ENSMUSG00000002550	
ENSMUSG00000030172	
ENSMUSG00000018583	
ENSMUSG00000002550	
ENSMUSG00000065061	
ENSMUSG00000087342	
ENSMUSG00000030172	
ENSMUSG00000098906	
ENSMUSG00000108282	
ENSMUSG00000080719	
ENSMUSG00000097831	
ENSMUSG00000045205	
ENSMUSG00000042444	NM_172772
ENSMUSG00000030924	NM_001004187
ENSMUSG00000042444	NM_001374686
ENSMUSG00000030166	
ENSMUSG00000042444	
ENSMUSG00000074213	
ENSMUSG00000074213	
ENSMUSG00000001285	NM_021713
ENSMUSG00000001285	
ENSMUSG00000034994	NM_007907
ENSMUSG00000034994	
ENSMUSG00000030924	NM_001370778
ENSMUSG00000034994	
ENSMUSG00000064441	
ENSMUSG00000001285	
ENSMUSG00000001285	
ENSMUSG00000053603	
ENSMUSG00000001285	
ENSMUSG00000001285	
ENSMUSG00000062372	NM_001313767
ENSMUSG00000062372	NM_001100395
ENSMUSG00000001285	
ENSMUSG00000001285	
ENSMUSG00000030924	
ENSMUSG00000001285	
ENSMUSG00000001285	
ENSMUSG00000030924	
ENSMUSG00000030924	
ENSMUSG00000030924	
ENSMUSG00000030924	
ENSMUSG00000030924	
ENSMUSG00000030924	
ENSMUSG00000019432	NM_019693
ENSMUSG00000030924	
ENSMUSG00000045205	NM_001081201
ENSMUSG00000030924	NM_028129
ENSMUSG00000019432	
ENSMUSG00000045205	
ENSMUSG00000062372	NM_001286421
ENSMUSG00000062372	NM_031875
ENSMUSG00000019432	
ENSMUSG00000019432	NM_001252457
ENSMUSG00000045205	
ENSMUSG00000054693	NM_007399
ENSMUSG00000015697	NM_001163642
ENSMUSG00000019432	
ENSMUSG00000045205	
ENSMUSG00000019432	
ENSMUSG00000054693	
ENSMUSG00000045205	
ENSMUSG00000075770	
ENSMUSG00000054693	
ENSMUSG00002074995	
ENSMUSG00000098499	
ENSMUSG00000065273	
ENSMUSG00000098269	
ENSMUSG00000054693	
ENSMUSG00000121509	
ENSMUSG00000036678	
ENSMUSG00000049823	
ENSMUSG00000048787	NM_001163703
ENSMUSG00000015697	NM_001163641
ENSMUSG00000048787	
ENSMUSG00000015697	NM_018877
ENSMUSG00000015697	
ENSMUSG00000048787	NM_173408
ENSMUSG00000015697	
ENSMUSG00000105860	
ENSMUSG00000103900	
ENSMUSG00000048787	
ENSMUSG00000049823	NM_001410323
ENSMUSG00000049823	NM_198886
ENSMUSG00000049823	NM_001410324
ENSMUSG00000121067	
ENSMUSG00000048787	
ENSMUSG00000105734	NM_001384190
ENSMUSG00000048787	
ENSMUSG00000096177	
ENSMUSG00000048787	
ENSMUSG00000104646	
ENSMUSG00000121472	
ENSMUSG00000121472	
ENSMUSG00000097532	
ENSMUSG00000105395	
ENSMUSG00000032207	NM_001324472
ENSMUSG00000032207	NM_008280
ENSMUSG00000032207	NM_001411787
ENSMUSG00000032207	NM_001411788
ENSMUSG00000034974	NM_001190474
ENSMUSG00000032207	NM_001324473
ENSMUSG00000032207	
ENSMUSG00000034974	
ENSMUSG00000032207	
ENSMUSG00000028111	NM_007802
ENSMUSG00002075566	
ENSMUSG00000120941	
ENSMUSG00000096160	
ENSMUSG00000034974	
ENSMUSG00000111631	
ENSMUSG00000034974	
ENSMUSG00000034974	NM_001190473
ENSMUSG00000034974	
ENSMUSG00000034974	
ENSMUSG00000030166	NM_001410287
ENSMUSG00000030166	NM_001166381
ENSMUSG00000030166	NM_001166382
ENSMUSG00000030166	NM_001410290
ENSMUSG00000030166	NM_001410284
ENSMUSG00000030166	NM_001410286
ENSMUSG00000030166	NM_001410289
ENSMUSG00000034974	
ENSMUSG00000034974	NM_007828
ENSMUSG00000030922	NM_001285959
ENSMUSG00000034974	
ENSMUSG00000034974	
ENSMUSG00000030922	
ENSMUSG00000085779	
ENSMUSG00000085779	
ENSMUSG00000030922	
ENSMUSG00000032841	
ENSMUSG00000030922	NM_001285960
ENSMUSG00000030166	
ENSMUSG00000085779	
ENSMUSG00000062372	
ENSMUSG00000030922	
ENSMUSG00000032841	
ENSMUSG00000062372	
ENSMUSG00000030922	NM_029610
ENSMUSG00000032841	
ENSMUSG00000038642	NM_001267695
ENSMUSG00000062372	
ENSMUSG00000030922	NM_001285961
ENSMUSG00000032841	
ENSMUSG00000032841	
ENSMUSG00000030922	
ENSMUSG00000018604	
ENSMUSG00000030166	
ENSMUSG00000032841	
ENSMUSG00000038642	NM_021281
ENSMUSG00000030922	
ENSMUSG00000030166	
ENSMUSG00000083822	
ENSMUSG00000004939	NM_027120
ENSMUSG00000032841	
ENSMUSG00000030166	
ENSMUSG00000032841	
ENSMUSG00000030166	
ENSMUSG00000030166	
ENSMUSG00000030166	
ENSMUSG00000032841	NM_001110849
ENSMUSG00000032204	NM_022026
ENSMUSG00000032204	
ENSMUSG00000032841	NM_001355625
ENSMUSG00000032841	NM_175181
ENSMUSG00000032841	NM_001083810
ENSMUSG00000066068	
ENSMUSG00000034958	
ENSMUSG00000030166	NM_001410288
ENSMUSG00000030166	NM_011236
ENSMUSG00000030166	NM_001410285
ENSMUSG00000032204	
ENSMUSG00000030166	
ENSMUSG00000030166	
ENSMUSG00000032204	
ENSMUSG00000030166	
ENSMUSG00000030166	
ENSMUSG00000032204	
ENSMUSG00000032204	
ENSMUSG00000036678	NM_153416
ENSMUSG00000036678	
ENSMUSG00000032204	
ENSMUSG00000045962	
ENSMUSG00000036678	
ENSMUSG00000032204	
ENSMUSG00000032204	
ENSMUSG00000036678	
ENSMUSG00000032204	NM_001271843
ENSMUSG00000036678	
ENSMUSG00000111618	
ENSMUSG00000036678	
ENSMUSG00000111429	
ENSMUSG00000036678	
ENSMUSG00000111429	
ENSMUSG00000036678	
ENSMUSG00000036678	
ENSMUSG00000036678	
ENSMUSG00000036678	
ENSMUSG00000036678	
ENSMUSG00000116402	
ENSMUSG00000034958	NM_178662
ENSMUSG00000060284	NM_130458
ENSMUSG00000001472	NM_025804
ENSMUSG00000001472	NM_001359075
ENSMUSG00000034958	
ENSMUSG00000060284	NM_001348205
ENSMUSG00000001472	NM_001359076
ENSMUSG00000001472	NM_001286362
ENSMUSG00000060284	
ENSMUSG00002075874	
ENSMUSG00000028430	NM_139236
ENSMUSG00000034949	
ENSMUSG00000001280	
ENSMUSG00000017299	NM_133763
ENSMUSG00000028430	
ENSMUSG00000001472	NM_001037877
ENSMUSG00000017299	
ENSMUSG00000028430	
ENSMUSG00000028430	
ENSMUSG00000017299	
ENSMUSG00000081437	
ENSMUSG00000017299	
ENSMUSG00000001472	NM_001037878
ENSMUSG00000087465	
ENSMUSG00000001472	
ENSMUSG00000001472	NM_001286363
ENSMUSG00000001280	
ENSMUSG00000001472	
ENSMUSG00000086453	
ENSMUSG00000018604	NM_198052
ENSMUSG00000086453	
ENSMUSG00000086453	
ENSMUSG00000001472	
ENSMUSG00000001472	
ENSMUSG00002075137	
ENSMUSG00000034949	NM_001034895
ENSMUSG00000027163	
ENSMUSG00000001472	
ENSMUSG00000013584	NM_009022
ENSMUSG00000036241	NM_026275
ENSMUSG00000001280	NM_013672
ENSMUSG00000001472	
ENSMUSG00000034949	
ENSMUSG00000036241	
ENSMUSG00000001280	
ENSMUSG00000018604	NM_011535
ENSMUSG00000111181	
ENSMUSG00000036241	
ENSMUSG00000001280	
ENSMUSG00000082186	
ENSMUSG00002076291	
ENSMUSG00000018604	
ENSMUSG00000001280	
ENSMUSG00000018604	
ENSMUSG00000034949	
ENSMUSG00000074037	NM_008559
ENSMUSG00000103244	
ENSMUSG00000018604	
ENSMUSG00000034949	
ENSMUSG00000034949	
ENSMUSG00000027163	NM_029635
ENSMUSG00000034949	
ENSMUSG00000027163	
ENSMUSG00000027163	
ENSMUSG00000028109	NM_001289534
ENSMUSG00000028109	NM_026489
ENSMUSG00000028109	NM_001289537
ENSMUSG00000028109	NM_001289532
ENSMUSG00000028109	NM_001373886
ENSMUSG00000028109	
ENSMUSG00000105460	
ENSMUSG00000060438	
ENSMUSG00000018263	
ENSMUSG00000038619	
ENSMUSG00000062380	NM_023279
ENSMUSG00000023047	NM_001356575
ENSMUSG00000023047	NM_144547
ENSMUSG00000062380	
ENSMUSG00000023047	
ENSMUSG00000023047	
ENSMUSG00000038619	NM_019561
ENSMUSG00000023047	
ENSMUSG00000001403	NM_026785
ENSMUSG00000023047	
ENSMUSG00000089168	
ENSMUSG00000038619	NM_001026212
ENSMUSG00000001403	
ENSMUSG00000038619	
ENSMUSG00000018263	NM_011537
ENSMUSG00000106383	
ENSMUSG00000018263	
ENSMUSG00000107084	
ENSMUSG00000107063	
ENSMUSG00002075687	
ENSMUSG00000023048	
ENSMUSG00000038612	NM_008562
ENSMUSG00000017300	NM_009394
ENSMUSG00000038612	
ENSMUSG00000017300	
ENSMUSG00000120405	
ENSMUSG00000026395	NM_011210
ENSMUSG00000023048	NM_025385
ENSMUSG00000023048	NM_001170911
ENSMUSG00000023048	
ENSMUSG00000026395	NM_001111316
ENSMUSG00000023048	
ENSMUSG00000026395	NM_001268286
ENSMUSG00000029185	NM_026667
ENSMUSG00000026395	
ENSMUSG00000026395	
ENSMUSG00000029185	
ENSMUSG00000026395	
ENSMUSG00000026395	
ENSMUSG00000037913	
ENSMUSG00000026395	
ENSMUSG00000048058	NM_001290784
ENSMUSG00000048058	NM_178886
ENSMUSG00000026395	
ENSMUSG00000048058	
ENSMUSG00000037913	NM_001370814
ENSMUSG00000026395	
ENSMUSG00000026395	
ENSMUSG00000037913	
ENSMUSG00000037913	
ENSMUSG00000015850	NM_144899
ENSMUSG00000015850	NM_001301705
ENSMUSG00000026395	
ENSMUSG00000048058	
ENSMUSG00000037913	
ENSMUSG00000085110	
ENSMUSG00000037913	
ENSMUSG00000056851	
ENSMUSG00000082328	
ENSMUSG00000009687	NM_001111073
ENSMUSG00000081774	
ENSMUSG00000015850	
ENSMUSG00000015850	
ENSMUSG00000015850	
ENSMUSG00000050373	
ENSMUSG00000015850	
ENSMUSG00000040728	
ENSMUSG00000050373	
ENSMUSG00000050373	NM_133924
ENSMUSG00000050373	NM_001399716
ENSMUSG00000040728	NM_001347052
ENSMUSG00000048775	NM_172852
ENSMUSG00000040728	
ENSMUSG00000050373	
ENSMUSG00000050373	
ENSMUSG00000048775	
ENSMUSG00000050373	
ENSMUSG00000040728	
ENSMUSG00000050373	
ENSMUSG00000040728	
ENSMUSG00000040728	
ENSMUSG00000001482	
ENSMUSG00000084228	
ENSMUSG00000040728	NM_001290383
ENSMUSG00000040728	NM_194055
ENSMUSG00000081884	
ENSMUSG00000009687	
ENSMUSG00000082255	
ENSMUSG00000009687	
ENSMUSG00000009687	
ENSMUSG00000044594	NM_009126
ENSMUSG00000009687	
ENSMUSG00000044594	
ENSMUSG00000009687	
ENSMUSG00000104291	
ENSMUSG00000099656	
ENSMUSG00000009687	
ENSMUSG00000054920	NM_001347355
ENSMUSG00000009687	
ENSMUSG00000099459	
ENSMUSG00000102822	
ENSMUSG00000009687	NM_001417008
ENSMUSG00000009687	NM_001287217
ENSMUSG00000009687	NM_001417006
ENSMUSG00000044627	
ENSMUSG00000009687	NM_001417009
ENSMUSG00000009687	NM_008761
ENSMUSG00000009687	NM_001417007
ENSMUSG00000009687	NM_001417010
ENSMUSG00000009687	NM_001287213
ENSMUSG00000054920	NM_175174
ENSMUSG00000032232	
ENSMUSG00000009687	
ENSMUSG00000054920	
ENSMUSG00000009687	
ENSMUSG00000032232	
ENSMUSG00000054920	
ENSMUSG00000054920	
ENSMUSG00000009687	
ENSMUSG00000009687	
ENSMUSG00000054920	NM_001359401
ENSMUSG00000054920	
ENSMUSG00000058017	NM_201376
ENSMUSG00002076210	
ENSMUSG00000032232	NM_001304362
ENSMUSG00000032232	
ENSMUSG00000032232	
ENSMUSG00000032232	NM_026599
ENSMUSG00000032232	NM_001407857
ENSMUSG00000044627	
ENSMUSG00000044627	
ENSMUSG00000026394	NM_177397
ENSMUSG00000099220	
ENSMUSG00000104467	
ENSMUSG00000101793	
ENSMUSG00000044627	
ENSMUSG00000083884	
ENSMUSG00000052273	
ENSMUSG00000044627	NM_001290552
ENSMUSG00000044627	
ENSMUSG00000044627	NM_175190
ENSMUSG00000042787	NM_001410591
ENSMUSG00000042787	NM_001410593
ENSMUSG00000042787	NM_001410592
ENSMUSG00000042787	NM_172456
ENSMUSG00000042787	NM_001410590
ENSMUSG00000042787	NM_001410589
ENSMUSG00000027189	NM_020267
ENSMUSG00000027189	
ENSMUSG00000027189	
ENSMUSG00000083306	
ENSMUSG00000020694	NM_001294331
ENSMUSG00000020694	
ENSMUSG00000075012	NM_010218
ENSMUSG00000017307	
ENSMUSG00000017307	
ENSMUSG00000004933	NM_001285855
ENSMUSG00000028433	NM_001419187
ENSMUSG00000020694	NM_001112705
ENSMUSG00000028433	NM_001419189
ENSMUSG00000020694	NM_001294334
ENSMUSG00000028433	
ENSMUSG00000020694	NM_001361996
ENSMUSG00000020694	NM_001294329
ENSMUSG00000028433	
ENSMUSG00000004933	NM_010768
ENSMUSG00000028433	
ENSMUSG00000028433	
ENSMUSG00000020694	NM_001294330
ENSMUSG00000004933	NM_001285854
ENSMUSG00000042787	
ENSMUSG00000029594	NM_028762
ENSMUSG00000028433	
ENSMUSG00000017307	NM_133240
ENSMUSG00000017307	NM_001362757
ENSMUSG00000029594	
ENSMUSG00000028433	NM_001419188
ENSMUSG00000028433	NM_026872
ENSMUSG00000042787	
ENSMUSG00000029594	
ENSMUSG00000042787	
ENSMUSG00000017307	NM_001362756
ENSMUSG00000089265	
ENSMUSG00000089308	
ENSMUSG00000042787	
ENSMUSG00000017307	
ENSMUSG00000004933	
ENSMUSG00000029594	
ENSMUSG00000028108	NM_001409946
ENSMUSG00000028108	NM_001409952
ENSMUSG00000028108	NM_001409941
ENSMUSG00000028108	NM_001409945
ENSMUSG00000028108	NM_001409951
ENSMUSG00000028108	NM_001409935
ENSMUSG00000028108	NM_001409930
ENSMUSG00000028108	NM_001409932
ENSMUSG00000028108	NM_001409950
ENSMUSG00000028108	NM_001409924
ENSMUSG00000028108	NM_001409949
ENSMUSG00000028108	NM_001409936
ENSMUSG00000028108	NM_001355070
ENSMUSG00000028108	NM_001409919
ENSMUSG00000028108	NM_001409929
ENSMUSG00000028108	NM_001409944
ENSMUSG00000028108	NM_001409943
ENSMUSG00000028108	NM_001409940
ENSMUSG00000028108	NM_001409931
ENSMUSG00000028108	NM_001409922
ENSMUSG00000028108	NM_001409947
ENSMUSG00000028108	NM_001409933
ENSMUSG00000028108	NM_007899
ENSMUSG00000028108	NM_001409921
ENSMUSG00000028108	NM_001409917
ENSMUSG00000052273	NM_001370806
ENSMUSG00000004933	NM_001285853
ENSMUSG00000045822	NM_178375
ENSMUSG00000028108	NM_001409942
ENSMUSG00000028108	NM_001409939
ENSMUSG00000028108	NM_001409928
ENSMUSG00000028108	NM_001409927
ENSMUSG00000028108	NM_001409923
ENSMUSG00000028108	NM_001409920
ENSMUSG00000028108	NM_001409925
ENSMUSG00000028108	NM_001409948
ENSMUSG00000028108	NM_001409938
ENSMUSG00000028108	NM_001409926
ENSMUSG00000028108	NM_001252653
ENSMUSG00000052273	
ENSMUSG00000028108	
ENSMUSG00000052273	
ENSMUSG00000020694	
ENSMUSG00000052273	
ENSMUSG00000020694	
ENSMUSG00000028108	
ENSMUSG00000029594	
ENSMUSG00000020694	
ENSMUSG00000028108	
ENSMUSG00000004933	
ENSMUSG00000020694	
ENSMUSG00000029594	
ENSMUSG00000028108	
ENSMUSG00000020694	
ENSMUSG00000029594	
ENSMUSG00000028108	
ENSMUSG00000052273	
ENSMUSG00000029594	
ENSMUSG00000028108	
ENSMUSG00000004933	
ENSMUSG00000020694	
ENSMUSG00000029594	
ENSMUSG00000004933	
ENSMUSG00000028108	
ENSMUSG00000028108	
ENSMUSG00000029594	
ENSMUSG00000098783	
ENSMUSG00000004933	
ENSMUSG00000098737	
ENSMUSG00000004933	
ENSMUSG00000050650	NM_153095
ENSMUSG00000097368	
ENSMUSG00000004933	
ENSMUSG00000100470	
ENSMUSG00000097368	
ENSMUSG00000013787	NM_001403870
ENSMUSG00000013787	NM_001286575
ENSMUSG00000088172	
ENSMUSG00000119701	
ENSMUSG00000106915	
ENSMUSG00000027188	NM_173749
ENSMUSG00000109445	
ENSMUSG00002075229	
ENSMUSG00000107141	
ENSMUSG00000107141	
ENSMUSG00000013787	NM_147151
ENSMUSG00000093973	NM_001172588
ENSMUSG00000093973	NM_001384209
ENSMUSG00000027188	
ENSMUSG00000027188	
ENSMUSG00000013787	NM_001403869
ENSMUSG00000013787	NM_001286573
ENSMUSG00000034932	NM_025317
ENSMUSG00000027188	
ENSMUSG00000034932	
ENSMUSG00000096719	NM_153101
ENSMUSG00000096719	NM_001382001
ENSMUSG00000096719	
ENSMUSG00000013787	NM_001403867
ENSMUSG00000013787	NM_145830
ENSMUSG00000028107	
ENSMUSG00000101780	
ENSMUSG00000017764	NM_028028
ENSMUSG00000013787	
ENSMUSG00000101944	
ENSMUSG00000017764	
ENSMUSG00000013787	
ENSMUSG00000013787	
ENSMUSG00000101664	
ENSMUSG00000013787	
ENSMUSG00000017767	
ENSMUSG00000029595	NM_008499
ENSMUSG00000099659	
ENSMUSG00000013787	
ENSMUSG00000013787	
ENSMUSG00000078698	NM_153067
ENSMUSG00000017767	NM_029370
ENSMUSG00000013787	
ENSMUSG00000013787	
ENSMUSG00000013787	
ENSMUSG00000039873	NM_001082974
ENSMUSG00000001482	NM_001414281
ENSMUSG00000001482	NM_001414288
ENSMUSG00000001482	NM_001414289
ENSMUSG00000013787	
ENSMUSG00000000263	
ENSMUSG00000007034	
ENSMUSG00000036578	
ENSMUSG00000004931	
ENSMUSG00000004931	
ENSMUSG00000040720	
ENSMUSG00000000263	NM_020492
ENSMUSG00000004931	NM_018758
ENSMUSG00000036578	NM_022007
ENSMUSG00000000263	NM_001290821
ENSMUSG00000004931	
ENSMUSG00000100665	
ENSMUSG00000086460	
ENSMUSG00000004931	
ENSMUSG00000101087	
ENSMUSG00000083363	
ENSMUSG00000086020	
ENSMUSG00000101817	
ENSMUSG00000004931	
ENSMUSG00000004931	
ENSMUSG00000099603	
ENSMUSG00000026974	NM_026021
ENSMUSG00000029596	NM_133902
ENSMUSG00000004931	
ENSMUSG00000001482	NM_001253784
ENSMUSG00000001482	NM_001414283
ENSMUSG00000001482	NM_001414284
ENSMUSG00000001482	NM_001414287
ENSMUSG00000001482	NM_001414286
ENSMUSG00000001482	NM_001414285
ENSMUSG00000001482	NM_054046
ENSMUSG00000001482	NM_001414292
ENSMUSG00000001482	NM_001414290
ENSMUSG00000001482	NM_001414294
ENSMUSG00000001482	NM_001414291
ENSMUSG00000001482	NM_001414293
ENSMUSG00000004931	
ENSMUSG00000026974	NM_147179
ENSMUSG00000029596	NM_001384254
ENSMUSG00000004931	
ENSMUSG00000029596	
ENSMUSG00000004931	
ENSMUSG00000001482	
ENSMUSG00000092781	
ENSMUSG00000001482	NM_001414282
ENSMUSG00000001482	NM_001253783
ENSMUSG00000001482	NM_001414280
ENSMUSG00000037393	NM_153079
ENSMUSG00000084169	
ENSMUSG00000001482	
ENSMUSG00000020108	NM_029083
ENSMUSG00000065635	
ENSMUSG00000081749	
ENSMUSG00000088228	
ENSMUSG00000001482	
ENSMUSG00000001482	NM_001281803
ENSMUSG00000020695	
ENSMUSG00000001482	
ENSMUSG00000001482	
ENSMUSG00002076055	
ENSMUSG00000025903	
ENSMUSG00000027004	NM_011356
ENSMUSG00000030917	NM_145586
ENSMUSG00000030917	NM_001419290
ENSMUSG00000030917	NM_001419291
ENSMUSG00000020107	NM_025514
ENSMUSG00000040720	NM_001347055
ENSMUSG00000027004	
ENSMUSG00000030917	
ENSMUSG00000082494	
ENSMUSG00000030917	NM_001419292
ENSMUSG00000025903	NM_008866
ENSMUSG00000040720	NM_001081183
ENSMUSG00000030917	
ENSMUSG00000101739	
ENSMUSG00000093562	
ENSMUSG00000081866	
ENSMUSG00002076926	
ENSMUSG00000025903	
ENSMUSG00000100920	
ENSMUSG00000025903	
ENSMUSG00000025903	
ENSMUSG00000020107	NM_001347451
ENSMUSG00000102109	
ENSMUSG00000020107	
ENSMUSG00000028107	
ENSMUSG00000025903	NM_001355712
ENSMUSG00000102068	
ENSMUSG00000020107	
ENSMUSG00000102128	
ENSMUSG00000025903	
ENSMUSG00000028107	
ENSMUSG00000025903	
ENSMUSG00000101622	
ENSMUSG00000020107	
ENSMUSG00000029166	NM_133350
ENSMUSG00000020107	
ENSMUSG00000101101	
ENSMUSG00000020107	
ENSMUSG00000020107	
ENSMUSG00000029166	
ENSMUSG00000101759	
ENSMUSG00000044475	
ENSMUSG00000040220	NM_018855
ENSMUSG00000029166	NM_001310516
ENSMUSG00000101906	
ENSMUSG00000040220	
ENSMUSG00000029166	
ENSMUSG00000067173	NM_153524
ENSMUSG00000029166	
ENSMUSG00000040220	
ENSMUSG00000029166	
ENSMUSG00000119844	
ENSMUSG00000119714	
ENSMUSG00000028436	NM_026893
ENSMUSG00000119920	
ENSMUSG00000118922	
ENSMUSG00000070552	NM_207540
ENSMUSG00000086625	
ENSMUSG00000118725	
ENSMUSG00002076082	
ENSMUSG00000118907	
ENSMUSG00000087938	
ENSMUSG00000119730	
ENSMUSG00000101063	
ENSMUSG00000088528	
ENSMUSG00000119204	
ENSMUSG00000119451	
ENSMUSG00000119440	
ENSMUSG00000102003	
ENSMUSG00000118798	
ENSMUSG00000078773	
ENSMUSG00000119009	
ENSMUSG00000119767	
ENSMUSG00000119523	
ENSMUSG00000101900	
ENSMUSG00000119175	
ENSMUSG00000102100	
ENSMUSG00000119399	
ENSMUSG00000119748	
ENSMUSG00000119210	
ENSMUSG00000101352	
ENSMUSG00000118860	
ENSMUSG00000073602	NM_198680
ENSMUSG00000119430	
ENSMUSG00000118867	
ENSMUSG00000070551	NM_207538
ENSMUSG00000119919	
ENSMUSG00000073602	
ENSMUSG00000119118	
ENSMUSG00000119521	
ENSMUSG00000119299	
ENSMUSG00000026975	NM_001355556
ENSMUSG00000026975	NM_001355557
ENSMUSG00000026975	NM_001355559
ENSMUSG00000026975	NM_026044
ENSMUSG00000026975	NM_001355554
ENSMUSG00000026975	NM_001355558
ENSMUSG00000026975	NM_001355561
ENSMUSG00000026975	NM_001355560
ENSMUSG00000119904	
ENSMUSG00000101543	
ENSMUSG00000119012	
ENSMUSG00000104217	
ENSMUSG00000044475	NM_026937
ENSMUSG00000118717	
ENSMUSG00001118664	
ENSMUSG00000078773	NM_001256145
ENSMUSG00000118910	
ENSMUSG00000070550	NM_205795
ENSMUSG00000119562	
ENSMUSG00000078773	
ENSMUSG00000119002	
ENSMUSG00000119493	
ENSMUSG00000044475	NM_001199187
ENSMUSG00000119324	
ENSMUSG00000097955	
ENSMUSG00000119587	
ENSMUSG00000119280	
ENSMUSG00000118945	
ENSMUSG00000080729	
ENSMUSG00000119925	
ENSMUSG00000118796	
ENSMUSG00000058297	
ENSMUSG00000119762	
ENSMUSG00000081114	
ENSMUSG00000032511	NM_021544
ENSMUSG00000118747	
ENSMUSG00000099952	
ENSMUSG00000119615	
ENSMUSG00000118920	
ENSMUSG00000119038	
ENSMUSG00000026975	
ENSMUSG00000119414	
ENSMUSG00000099620	
ENSMUSG00000119561	
ENSMUSG00000007034	NM_023557
ENSMUSG00000119014	
ENSMUSG00000118870	
ENSMUSG00000118727	
ENSMUSG00000032511	
ENSMUSG00000119808	
ENSMUSG00000026975	
ENSMUSG00000119181	
ENSMUSG00000100687	
ENSMUSG00000007034	
ENSMUSG00000032511	
ENSMUSG00000026975	
ENSMUSG00000039960	
ENSMUSG00000050870	NM_207539
ENSMUSG00000032511	NM_001253860
ENSMUSG00000026975	
ENSMUSG00000026975	
ENSMUSG00000026975	
ENSMUSG00000078773	NM_001039556
